,bbl,bin,bldg#,m,direction,house_num,street_name,street_type,zip,full_address,index,development,transfer_date,boro,units,_merge
549,3037250001,3327012,8,M,,2181,PITKIN,AVENUE,11207,2181 PITKIN AVENUE,544.0,FIORENTINO PLAZA,2021-12-28,BROOKLYN,160.0,both
550,3037250001,3327011,9,,,330,MILLER,AVENUE,11207,330 MILLER AVENUE,544.0,FIORENTINO PLAZA,2021-12-28,BROOKLYN,160.0,both
551,3037250001,3327011,9,M,,340,MILLER,AVENUE,11207,340 MILLER AVENUE,544.0,FIORENTINO PLAZA,2021-12-28,BROOKLYN,160.0,both
552,2032610102,2086835,1,M,,3340,BAILEY,AVENUE,10463,3340 BAILEY AVENUE,,,,,,left_only
553,2032610102,2086835,1,,,3350,BAILEY,AVENUE,10463,3350 BAILEY AVENUE,,,,,,left_only
554,2032610102,2086835,1,,,3355,FORT WASHINGTON,STREET,10463,3355 FORT WASHINGTON STREET,,,,,,left_only
555,2032610102,2086835,1,M,,3353,FORT WASHINGTON,STREET,10463,3353 FORT WASHINGTON STREET,,,,,,left_only
556,1021360235,1063346,1,M,,99,FORT WASHINGTON,AVENUE,10032,99 FORT WASHINGTON AVENUE,556.0,FORT WASHINGTON AVENUE REHAB,2020-11-30,MANHATTAN,226.0,both
557,1021360235,1063346,1,M,,99,FORT WASHINGTON,AVENUE,10032,99 FORT WASHINGTON AVENUE,556.0,FORT WASHINGTON AVENUE REHAB,2020-11-30,MANHATTAN,226.0,both
558,2029310070,2009707,10,M,,1373,FRANKLIN,AVENUE,10456,1373 FRANKLIN AVENUE,558.0,FRANKLIN AVENUE I CONVENTIONAL,2018-11-30,BRONX,61.0,both
559,2029310070,2009707,10,,,1375,FRANKLIN,AVENUE,10456,1375 FRANKLIN AVENUE,558.0,FRANKLIN AVENUE I CONVENTIONAL,2018-11-30,BRONX,61.0,both
560,2029310066,2009705,8,,,1383,FRANKLIN,AVENUE,10456,1383 FRANKLIN AVENUE,560.0,FRANKLIN AVENUE I CONVENTIONAL,2018-11-30,BRONX,61.0,both
561,2029310066,2009705,8,M,,1381,FRANKLIN,AVENUE,10456,1381 FRANKLIN AVENUE,560.0,FRANKLIN AVENUE I CONVENTIONAL,2018-11-30,BRONX,61.0,both
562,2029310068,2009706,9,M,,1377,FRANKLIN,AVENUE,10456,1377 FRANKLIN AVENUE,562.0,FRANKLIN AVENUE I CONVENTIONAL,2018-11-30,BRONX,61.0,both
563,2029310068,2009706,9,,,1379,FRANKLIN,AVENUE,10456,1379 FRANKLIN AVENUE,562.0,FRANKLIN AVENUE I CONVENTIONAL,2018-11-30,BRONX,61.0,both
564,2029350007,2009767,4,M,,1394,FRANKLIN,AVENUE,10456,1394 FRANKLIN AVENUE,565.0,FRANKLIN AVENUE II CONVENTIONAL,2018-11-30,BRONX,45.0,both
565,2029350005,2009766,5,M,,1392,FRANKLIN,AVENUE,10456,1392 FRANKLIN AVENUE,566.0,FRANKLIN AVENUE II CONVENTIONAL,2018-11-30,BRONX,45.0,both
566,2029350003,2009765,6,M,,1390,FRANKLIN,AVENUE,10456,1390 FRANKLIN AVENUE,567.0,FRANKLIN AVENUE II CONVENTIONAL,2018-11-30,BRONX,45.0,both
567,2029350030,2009780,7,M,,631,JEFFERSON,PLACE,10456,631 JEFFERSON PLACE,568.0,FRANKLIN AVENUE III CONVENTIONAL,2018-11-30,BRONX,15.0,both
568,1019250015,1058446,1,M,,182,SAINT NICHOLAS,AVENUE,10026,182 SAINT NICHOLAS AVENUE,569.0,GRAMPION,2020-11-30,MANHATTAN,35.0,both
569,1020370011,1084157,1,M,WEST,229,152,STREET,10039,229 WEST 152 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
570,1020370011,1084157,1,M,WEST,225,152,STREET,10039,225 WEST 152 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
571,1020370011,1084157,1,M,WEST,221,152,STREET,10039,221 WEST 152 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
572,1020370011,1084157,1,M,WEST,210,153,STREET,10039,210 WEST 153 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
573,1020370011,1084157,1,M,WEST,210,153,STREET,10039,210 WEST 153 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
574,1020370011,1084157,1,M,WEST,210,153,STREET,10039,210 WEST 153 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
575,1020370011,1084157,1,M,WEST,210,153,STREET,10039,210 WEST 153 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
576,1020370011,1084157,1,M,,70,MACOMBS,PLACE,10039,70 MACOMBS PLACE,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
577,1020370011,1086095,2,M,WEST,210,153,STREET,10039,210 WEST 153 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
578,1020370011,1086095,2,M,WEST,210,153,STREET,10039,210 WEST 153 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
579,1020370011,1086095,2,M,WEST,210,153,STREET,10039,210 WEST 153 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
580,1020370011,1086095,2,M,WEST,210,153,STREET,10039,210 WEST 153 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
581,1020370011,1086095,2,M,WEST,210,153,STREET,10039,210 WEST 153 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
582,1020370011,1086095,2,,,2650,ADAM C POWELL,BOULEVARD,10039,2650 ADAM C POWELL BOULEVARD,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
583,1020370011,1084155,3,M,WEST,211,151,STREET,10039,211 WEST 151 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
584,1020370011,1084155,3,M,WEST,211,151,STREET,10039,211 WEST 151 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
585,1020370011,1084155,3,,,2628,ADAM C POWELL,BOULEVARD,10039,2628 ADAM C POWELL BOULEVARD,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
586,1020370011,1084155,3,,,2630,ADAM C POWELL,BOULEVARD,10039,2630 ADAM C POWELL BOULEVARD,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
587,1020370011,1084155,3,,,2632,ADAM C POWELL,BOULEVARD,10039,2632 ADAM C POWELL BOULEVARD,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
588,1020370011,1084155,3,M,WEST,211,151,STREET,10039,211 WEST 151 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
589,1020370011,1084155,3,M,WEST,211,151,STREET,10039,211 WEST 151 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
590,1020370011,1084155,3,,,2624,ADAM C POWELL,BOULEVARD,10039,2624 ADAM C POWELL BOULEVARD,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
591,1020370011,1084155,3,,,2620,ADAM C POWELL,BOULEVARD,10039,2620 ADAM C POWELL BOULEVARD,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
592,1020370011,1084155,3,,,2626,ADAM C POWELL,BOULEVARD,10039,2626 ADAM C POWELL BOULEVARD,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
593,1020370011,1084155,3,,,2622,ADAM C POWELL,BOULEVARD,10039,2622 ADAM C POWELL BOULEVARD,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
594,1020370011,1084155,3,M,WEST,211,151,STREET,10039,211 WEST 151 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
595,1020370011,1084155,3,,WEST,207,151,STREET,10039,207 WEST 151 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
596,1020370011,1084154,4,M,WEST,211,151,STREET,10039,211 WEST 151 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
597,1020370011,1084154,4,M,WEST,211,151,STREET,10039,211 WEST 151 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
598,1020370011,1084154,4,M,WEST,211,151,STREET,10039,211 WEST 151 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
599,1020370011,1084154,4,M,WEST,211,151,STREET,10039,211 WEST 151 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
600,1020370011,1084154,4,M,WEST,220,152,STREET,10039,220 WEST 152 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
601,1020370011,1084154,4,,WEST,224,152,STREET,10039,224 WEST 152 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
602,1020370011,1084154,4,M,WEST,226,152,STREET,10039,226 WEST 152 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
603,1020370011,1084153,5,,WEST,231,151,STREET,10039,231 WEST 151 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
604,1020370011,1084153,5,M,WEST,234,152,STREET,10039,234 WEST 152 STREET,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
605,1020370011,1084153,5,,,54,MACOMBS,PLACE,10039,54 MACOMBS PLACE,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
606,1020370011,1084153,5,,,58,MACOMBS,PLACE,10039,58 MACOMBS PLACE,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
607,1020370011,1084153,5,,,58,MACOMBS,PLACE,10039,58 MACOMBS PLACE,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
608,1020370011,1084153,5,,,56,MACOMBS,PLACE,10039,56 MACOMBS PLACE,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
609,1020370011,1084153,5,,,54,MACOMBS,PLACE,10039,54 MACOMBS PLACE,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
610,1020370011,1084153,5,M,,52,MACOMBS,PLACE,10039,52 MACOMBS PLACE,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
611,1020370011,1084153,5,,,56,MACOMBS,PLACE,10039,56 MACOMBS PLACE,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
612,1020370011,1084153,5,M,,50,MACOMBS,PLACE,10039,50 MACOMBS PLACE,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
613,1020370011,1084153,5,M,,48,MACOMBS,PLACE,10039,48 MACOMBS PLACE,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
614,1020370011,1084153,5,M,,46,MACOMBS,PLACE,10039,46 MACOMBS PLACE,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
615,1020370011,1084153,5,,,40,MACOMBS,PLACE,10039,40 MACOMBS PLACE,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
616,1020370011,1084153,5,,,42,MACOMBS,PLACE,10039,42 MACOMBS PLACE,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
617,1020370011,1084153,5,,,42,MACOMBS,PLACE,10039,42 MACOMBS PLACE,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
618,1020370011,1084153,5,M,,44,MACOMBS,PLACE,10039,44 MACOMBS PLACE,570.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
619,1020160060,1084153,6,M,,2653,ADAM C POWELL,BOULEVARD,10039,2653 ADAM C POWELL BOULEVARD,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
620,1020160060,1084153,6,M,,2651,ADAM C POWELL,BOULEVARD,10039,2651 ADAM C POWELL BOULEVARD,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
621,1020160060,1084153,6,M,,2645,ADAM C POWELL,BOULEVARD,10039,2645 ADAM C POWELL BOULEVARD,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
622,1020160060,1084153,6,M,,2641,ADAM C POWELL,BOULEVARD,10039,2641 ADAM C POWELL BOULEVARD,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
623,1020160060,1084139,6,M,WEST,187,152,STREET,10039,187 WEST 152 STREET,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
624,1020160060,1084139,6,M,WEST,183,152,STREET,10039,183 WEST 152 STREET,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
625,1020160060,1084139,6,M,WEST,180,152,STREET,10039,180 WEST 152 STREET,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
626,1020160060,1084139,6,M,WEST,182,152,STREET,10039,182 WEST 152 STREET,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
627,1020160060,1084139,6,M,WEST,186,152,STREET,10039,186 WEST 152 STREET,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
628,1020160060,1084139,7,M,,2637,ADAM C POWELL,BOULEVARD,10039,2637 ADAM C POWELL BOULEVARD,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
629,1020160060,1060197,7,M,WEST,190,152,STREET,10039,190 WEST 152 STREET,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
630,1020160060,1060197,7,,,2627,ADAM C POWELL,BOULEVARD,10039,2627 ADAM C POWELL BOULEVARD,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
631,1020160060,1060197,7,M,WEST,191,151,STREET,10039,191 WEST 151 STREET,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
632,1020160060,1060197,7,,,2633,ADAM C POWELL,BOULEVARD,10039,2633 ADAM C POWELL BOULEVARD,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
633,1020160060,1060197,7,,,2621,ADAM C POWELL,BOULEVARD,10039,2621 ADAM C POWELL BOULEVARD,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
634,1020160060,1060197,7,M,WEST,191,151,STREET,10039,191 WEST 151 STREET,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
635,1020160060,1060197,7,M,WEST,191,151,STREET,10039,191 WEST 151 STREET,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
636,1020160060,1060197,7,M,WEST,181,151,STREET,10039,181 WEST 151 STREET,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
637,1020160060,1060197,7,M,WEST,177,151,STREET,10039,177 WEST 151 STREET,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
638,1020160060,1060197,7,M,WEST,173,151,STREET,10039,173 WEST 151 STREET,620.0,HARLEM RIVER,2022-02-17,MANHATTAN,577.0,both
639,1020370001,1060604,8,,WEST,295,151,STREET,10039,295 WEST 151 STREET,640.0,HARLEM RIVER II ,2022-02-17,MANHATTAN,116.0,both
640,1020370005,1060605,8,,WEST,293,151,STREET,10039,293 WEST 151 STREET,,,,,,left_only
641,1020370005,1060605,8,,WEST,291,151,STREET,10039,291 WEST 151 STREET,,,,,,left_only
642,1020370001,1060604,8,M,,2850,FREDERICK DOUGLASS,BOULEVARD,10039,2850 FREDERICK DOUGLASS BOULEVARD,640.0,HARLEM RIVER II ,2022-02-17,MANHATTAN,116.0,both
643,2028690116,2008606,1,M,,1930,HARRISON,AVENUE,10453,1930 HARRISON AVENUE,,,,,,left_only
644,2028690077,2008603,1,M,,1886,HARRISON,AVENUE,10453,1886 HARRISON AVENUE,,,,,,left_only
645,2028690110,2008605,2,M,,1920,HARRISON,AVENUE,10453,1920 HARRISON AVENUE,,,,,,left_only
646,2028680144,2008557,3,M,,1925,HARRISON,AVENUE,10453,1925 HARRISON AVENUE,,,,,,left_only
647,2028690122,2008607,4,M,,1934,HARRISON,AVENUE,10453,1934 HARRISON AVENUE,,,,,,left_only
648,2025090018,2003149,1,M,,1085,ANDERSON,AVENUE,10452,1085 ANDERSON AVENUE,644.0,HIGHBRIDGE REHABS (ANDERSON AVENUE),2018-11-30,BRONX,135.0,both
649,2025140020,2003258,2,M,WEST,130,166,STREET,10452,130 WEST 166 STREET,645.0,HIGHBRIDGE REHABS (ANDERSON AVENUE),2018-11-30,BRONX,135.0,both
650,2025140015,2003257,3,M,WEST,134,166,STREET,10452,134 WEST 166 STREET,646.0,HIGHBRIDGE REHABS (ANDERSON AVENUE),2018-11-30,BRONX,135.0,both
651,2025140077,2003279,4,M,WEST,125,166,STREET,10452,125 WEST 166 STREET,647.0,HIGHBRIDGE REHABS (ANDERSON AVENUE),2018-11-30,BRONX,135.0,both
652,2025140073,2000000,4,,,1125,NELSON,AVENUE,10452,1125 NELSON AVENUE,648.0,HIGHBRIDGE REHABS (NELSON AVENUE),2018-11-30,BRONX,80.0,both
653,2025140072,2000000,4,,,1127,NELSON,AVENUE,10452,1127 NELSON AVENUE,649.0,HIGHBRIDGE REHABS (NELSON AVENUE),2018-11-30,BRONX,80.0,both
654,2025140070,2000000,4,,,1135,NELSON,AVENUE,10452,1135 NELSON AVENUE,650.0,HIGHBRIDGE REHABS (NELSON AVENUE),2018-11-30,BRONX,80.0,both
655,2025150006,2003283,1,,,1182,NELSON,AVENUE,10452,1182 NELSON AVENUE,651.0,HIGHBRIDGE REHABS (NELSON AVENUE),2018-11-30,BRONX,80.0,both
656,2025150006,2003283,1,M,,1184,NELSON,AVENUE,10452,1184 NELSON AVENUE,651.0,HIGHBRIDGE REHABS (NELSON AVENUE),2018-11-30,BRONX,80.0,both
657,2025130050,2003251,2,M,,1144,NELSON,AVENUE,10452,1144 NELSON AVENUE,653.0,HIGHBRIDGE REHABS (NELSON AVENUE),2018-11-30,BRONX,80.0,both
658,2025140067,2003274,3,M,,1139,NELSON,AVENUE,10452,1139 NELSON AVENUE,654.0,HIGHBRIDGE REHABS (NELSON AVENUE),2018-11-30,BRONX,80.0,both
659,3033150001,3075906,1,,,331,CENTRAL,AVENUE,11221,331 CENTRAL AVENUE,655.0,HOPE GARDENS,2019-07-18,BROOKLYN,330.0,both
660,3033150001,3075906,1,M,,120,MENAHAN,STREET,11221,120 MENAHAN STREET,655.0,HOPE GARDENS,2019-07-18,BROOKLYN,330.0,both
661,3033150001,3394310,2,M,,140,MENAHAN,STREET,11221,140 MENAHAN STREET,655.0,HOPE GARDENS,2019-07-18,BROOKLYN,330.0,both
662,3033150001,3342263,3,M,,160,MENAHAN,STREET,11221,160 MENAHAN STREET,655.0,HOPE GARDENS,2019-07-18,BROOKLYN,330.0,both
663,3033150001,3342263,3,,,314,WILSON,AVENUE,11237,314 WILSON AVENUE,655.0,HOPE GARDENS,2019-07-18,BROOKLYN,330.0,both
664,3033240019,3076116,4,M,,330,WILSON,AVENUE,11221,330 WILSON AVENUE,660.0,HOPE GARDENS,2019-07-18,BROOKLYN,330.0,both
665,3033240019,3076116,4,,,195,LINDEN,STREET,11221,195 LINDEN STREET,660.0,HOPE GARDENS,2019-07-18,BROOKLYN,330.0,both
666,3035110013,3076116,43,,,,STREET,STREET,11221,STREET STREET,663.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
667,3035120051,3080900,1,M,,32,GRAFTON,STREET,11212,32 GRAFTON STREET,664.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
668,3035120051,3080900,1,M,,36,GRAFTON,STREET,11212,36 GRAFTON STREET,664.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
669,3035120051,3080900,1,M,,40,GRAFTON,STREET,11212,40 GRAFTON STREET,664.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
670,3035120051,3080900,1,M,,44,GRAFTON,STREET,11212,44 GRAFTON STREET,664.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
671,3035120051,3080900,1,M,,48,GRAFTON,STREET,11212,48 GRAFTON STREET,664.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
672,3035120021,3326464,2,,,575,HOWARD,AVENUE,11212,575 HOWARD AVENUE,669.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
673,3035120021,3326464,2,,,571,HOWARD,AVENUE,11212,571 HOWARD AVENUE,669.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
674,3035120021,3326464,2,,,579,HOWARD,AVENUE,11212,579 HOWARD AVENUE,669.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
675,3035120021,3326464,2,M,,583,HOWARD,AVENUE,11212,583 HOWARD AVENUE,669.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
676,3035120021,3326464,2,M,,587,HOWARD,AVENUE,11212,587 HOWARD AVENUE,669.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
677,3035120021,3326464,2,M,,591,HOWARD,AVENUE,11212,591 HOWARD AVENUE,669.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
678,3035120021,3326464,2,M,,595,HOWARD,AVENUE,11212,595 HOWARD AVENUE,669.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
679,3035120021,3326464,2,M,,599,HOWARD,AVENUE,11212,599 HOWARD AVENUE,669.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
680,3035120021,3326464,2,M,,603,HOWARD,AVENUE,11212,603 HOWARD AVENUE,669.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
681,3035120021,3326464,2,M,,607,HOWARD,AVENUE,11212,607 HOWARD AVENUE,669.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
682,3035120021,3326464,2,M,,611,HOWARD,AVENUE,11212,611 HOWARD AVENUE,669.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
683,3035110022,3326462,3,M,,574,HOWARD,AVENUE,11212,574 HOWARD AVENUE,680.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
684,3035110022,3326462,3,M,,578,HOWARD,AVENUE,11212,578 HOWARD AVENUE,680.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
685,3035110022,3326462,3,M,,582,HOWARD,AVENUE,11212,582 HOWARD AVENUE,680.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
686,3035110046,3255190,4,M,,602,HOWARD,AVENUE,11212,602 HOWARD AVENUE,683.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
687,3035110046,3255190,4,M,,606,HOWARD,AVENUE,11212,606 HOWARD AVENUE,683.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
688,3035110046,3255190,4,M,,610,HOWARD,AVENUE,11212,610 HOWARD AVENUE,683.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
689,3035110046,3255190,4,M,,614,HOWARD,AVENUE,11212,614 HOWARD AVENUE,683.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
690,3035110022,3326463,5,M,,1,TAPSCOTT,STREET,11212,1 TAPSCOTT STREET,680.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
691,3035110022,3326463,5,M,,5,TAPSCOTT,STREET,11212,5 TAPSCOTT STREET,680.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
692,3035110022,3326463,5,M,,9,TAPSCOTT,STREET,11212,9 TAPSCOTT STREET,680.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
693,3035110022,3326463,5,M,,13,TAPSCOTT,STREET,11212,13 TAPSCOTT STREET,680.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
694,3035110022,3326463,5,M,,17,TAPSCOTT,STREET,11212,17 TAPSCOTT STREET,680.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
695,3035120051,3406850,6,,,48,GRAFTON,STREET,11212,48 GRAFTON STREET,664.0,HOWARD AVENUE,2023-11-28,BROOKLYN,150.0,both
696,3014710055,3039465,6,,,1481,EASTERN,PARKWAY,11233,1481 EASTERN PARKWAY,694.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
697,3014710053,3039464,6,,,1483,EASTERN,PARKWAY,11233,1483 EASTERN PARKWAY,695.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
698,3014710053,3039464,6,,,1485,EASTERN,PARKWAY,11233,1485 EASTERN PARKWAY,695.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
699,3014700048,3000000,6,,,1703,SAINT JOHNS,PLACE,11233,1703 SAINT JOHNS PLACE,700.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
700,3014700024,3000000,6,,,1738,STERLING,PLACE,11233,1738 STERLING PLACE,701.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
701,3014700025,3039431,6,,,1740,STERLING,PLACE,11233,1740 STERLING PLACE,702.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
702,3014710061,3000000,6,,,1747,SAINT JOHNS,PLACE,11233,1747 SAINT JOHNS PLACE,703.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
703,3014710059,3348347,6,,,1749,SAINT JOHNS,PLACE,11233,1749 SAINT JOHNS PLACE,704.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
704,3014710059,3348347,6,,,1751,SAINT JOHNS,PLACE,11233,1751 SAINT JOHNS PLACE,704.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
705,3014710059,3348347,6,,,1753,SAINT JOHNS,PLACE,11233,1753 SAINT JOHNS PLACE,704.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
706,3014710057,3348348,6,,,1755,SAINT JOHNS,PLACE,11233,1755 SAINT JOHNS PLACE,707.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
707,3014710057,3348348,6,,,1757,SAINT JOHNS,PLACE,11233,1757 SAINT JOHNS PLACE,707.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
708,3014660042,3000000,6,,,486,HOWARD,AVENUE,11233,486 HOWARD AVENUE,710.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
709,3014660043,3000000,6,,,488,HOWARD,AVENUE,11233,488 HOWARD AVENUE,711.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
710,3014660044,3332073,6,,,490,HOWARD,AVENUE,11233,490 HOWARD AVENUE,712.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
711,3014660045,3332074,6,,,492,HOWARD,AVENUE,11233,492 HOWARD AVENUE,713.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
712,3014700037,3000000,6,,,500,HOWARD,AVENUE,11233,500 HOWARD AVENUE,714.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
713,3014700038,3000000,6,,,502,HOWARD,AVENUE,11233,502 HOWARD AVENUE,715.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
714,3014660049,3424875,1,M,,1761,STERLING,PLACE,11233,1761 STERLING PLACE,717.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
715,3014660049,3424875,1,M,,1761,STERLING,PLACE,11233,1761 STERLING PLACE,717.0,HOWARD AVENUE-PARK PLACE,2023-11-28,BROOKLYN,156.0,both
