,Unnamed: 0,bbl,bldg#,m,direction,house_num,street_name,street_type,zip,full_address,index,development,transfer_date,borough,units,_merge,violationid,buildingid,registrationid,boroid,bin,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year
6756,601,1020370001,8,M,,2850,FREDERICK DOUGLASS,BOULEVARD,10039,2850 FREDERICK DOUGLASS BOULEVARD,640,HARLEM RIVER II ,2/17/22,MANHATTAN,116,both,9046247,4186,144954.0,1,1060604.0,2850,2850,2850,FREDERICK DOUGLASS BOULEVARD,C,2011-08-02,2011-08-06,08/19/2011,08/14/2011,,,,510.0,4226748.0,"§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF CONCEALED WATER LEAK AT THE CEILING IN THE BATHROOM LOCATED AT APT 9B, 9th STORY, 1st APARTMENT FROM EAST AT SOUTH",2011-08-08,19.0,VIOLATION CLOSED,11/02/2020,Original,Close,N,2011,2011.0
6757,601,1020370001,8,M,,2850,FREDERICK DOUGLASS,BOULEVARD,10039,2850 FREDERICK DOUGLASS BOULEVARD,640,HARLEM RIVER II ,2/17/22,MANHATTAN,116,both,9046248,4186,144954.0,1,1060604.0,2850,2850,2850,FREDERICK DOUGLASS BOULEVARD,B,2011-08-02,2011-08-06,09/26/2011,09/12/2011,,,,508.0,4226747.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING IN THE BATHROOM LOCATED AT APT 9B, 9th STORY, 1st APARTMENT FROM EAST AT SOUTH",2011-08-08,19.0,VIOLATION CLOSED,11/02/2020,Original,Close,N,2011,2011.0
6758,601,1020370001,8,M,,2850,FREDERICK DOUGLASS,BOULEVARD,10039,2850 FREDERICK DOUGLASS BOULEVARD,640,HARLEM RIVER II ,2/17/22,MANHATTAN,116,both,9046252,4186,144954.0,1,1060604.0,2850,2850,2850,FREDERICK DOUGLASS BOULEVARD,B,2011-08-02,2011-08-06,09/26/2011,09/12/2011,,,,508.0,4226747.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE NORTH WALL IN THE BATHROOM LOCATED AT APT 9B, 9th STORY, 1st APARTMENT FROM EAST AT SOUTH",2011-08-08,19.0,VIOLATION CLOSED,11/18/2020,Original,Close,N,2011,2011.0
6873,615,2025140067,3,M,,1139,NELSON,AVENUE,10452,1139 NELSON AVENUE,654,HIGHBRIDGE REHABS (NELSON AVENUE),11/30/18,BRONX,80,both,741696,99125,228003.0,2,2003274.0,1139,1139,1139,NELSON AVENUE,B,1980-11-21,1980-11-21,10/16/2007,10/02/2007,,,,501.0,3066527.0,"D26-10.01 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE WINDOW SASH 5TH STY SOUTH APT 5D CENTER ROOM & SOUTH WEST ROOM. , SECTION '' ''",2007-08-28,19.0,VIOLATION CLOSED,06/12/2019,Reissued,Close,N,1980,2007.0
6874,615,2025140067,3,M,,1139,NELSON,AVENUE,10452,1139 NELSON AVENUE,654,HIGHBRIDGE REHABS (NELSON AVENUE),11/30/18,BRONX,80,both,741697,99125,228003.0,2,2003274.0,1139,1139,1139,NELSON AVENUE,B,1980-11-21,1980-11-21,10/16/2007,10/02/2007,,,,508.0,3066527.0,"D26-10.01 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR SOUTH WALL 5TH STY SOUTH APT 5D BATHROOM. , SECTION '' ''",2007-08-28,19.0,VIOLATION CLOSED,06/12/2019,Reissued,Close,N,1980,2007.0
6875,615,2025140067,3,M,,1139,NELSON,AVENUE,10452,1139 NELSON AVENUE,654,HIGHBRIDGE REHABS (NELSON AVENUE),11/30/18,BRONX,80,both,741698,99125,228003.0,2,2003274.0,1139,1139,1139,NELSON AVENUE,B,1980-11-21,1980-11-21,10/16/2007,10/02/2007,,,,505.0,3066527.0,"D26-10.01 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE WINDOW GLASS 5TH STY SOUTH APT 5D SOUTH WEST ROOM. , SECTION '' ''",2007-08-28,19.0,VIOLATION CLOSED,06/12/2019,Reissued,Close,N,1980,2007.0
6876,615,2025140067,3,M,,1139,NELSON,AVENUE,10452,1139 NELSON AVENUE,654,HIGHBRIDGE REHABS (NELSON AVENUE),11/30/18,BRONX,80,both,741699,99125,228003.0,2,2003274.0,1139,1139,1139,NELSON AVENUE,B,1980-11-21,1980-11-21,10/16/2007,10/02/2007,,,,579.0,3066527.0,"D26-16.01 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS BATHTUB 5TH STY SOUTH APT 5D BATHROOM. , SECTION '' ''",2007-08-28,19.0,VIOLATION CLOSED,06/12/2019,Reissued,Close,N,1980,2007.0
6877,615,2025140067,3,M,,1139,NELSON,AVENUE,10452,1139 NELSON AVENUE,654,HIGHBRIDGE REHABS (NELSON AVENUE),11/30/18,BRONX,80,both,741700,99125,228003.0,2,2003274.0,1139,1139,1139,NELSON AVENUE,A,1980-11-21,1980-11-21,12/15/2007,12/01/2007,,,,556.0,3066526.0,"D26-12.01 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT CEILINGS & WALLS 5TH STY SOUTH APT 5D THROUGHOUT. , SECTION '' ''",2007-08-28,19.0,VIOLATION CLOSED,06/12/2019,Reissued,Close,N,1980,2007.0
6878,615,2025140067,3,M,,1139,NELSON,AVENUE,10452,1139 NELSON AVENUE,654,HIGHBRIDGE REHABS (NELSON AVENUE),11/30/18,BRONX,80,both,741701,99125,228003.0,2,2003274.0,1139,1139,1139,NELSON AVENUE,A,1980-11-21,1980-11-21,12/15/2007,12/01/2007,,,,593.0,3066526.0,"D26-16.01 ADM CODE REPAIR THE FLUSHING APPARATUS AND MAINTAIN SAME SO AS TO FLUSH EFFECTIVELY THE WATER CLOSET 5TH STY SOUTH APT 5D BATHROOM. , SECTION '' ''",2007-08-28,19.0,VIOLATION CLOSED,06/12/2019,Reissued,Close,Y,1980,2007.0
6879,615,2025140067,3,M,,1139,NELSON,AVENUE,10452,1139 NELSON AVENUE,654,HIGHBRIDGE REHABS (NELSON AVENUE),11/30/18,BRONX,80,both,741702,99125,228003.0,2,2003274.0,1139,1139,1139,NELSON AVENUE,A,1980-11-21,1980-11-21,12/15/2007,12/01/2007,,,,506.0,3066526.0,"D26-10.01 ADM CODE REPLACE WITH NEW THE MISSING FREEZER COMPARTMENT DOOR OF REFRIGERATOR 5TH STY SOUTH APT 5D KITCHEN. , SECTION '' ''",2007-08-28,19.0,VIOLATION CLOSED,06/12/2019,Reissued,Close,N,1980,2007.0
6880,615,2025140067,3,M,,1139,NELSON,AVENUE,10452,1139 NELSON AVENUE,654,HIGHBRIDGE REHABS (NELSON AVENUE),11/30/18,BRONX,80,both,741703,99125,228003.0,2,2003274.0,1139,1139,1139,NELSON AVENUE,A,1980-11-21,1980-11-21,12/15/2007,12/01/2007,,,,501.0,3066526.0,"D26-10.01 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE MORTISE LOCK AT ENTRANCE DOOR TO 5TH STY SOUTH APT 5D. , SECTION '' ''",2007-08-28,19.0,VIOLATION CLOSED,06/12/2019,Reissued,Close,N,1980,2007.0
6881,615,2025140067,3,M,,1139,NELSON,AVENUE,10452,1139 NELSON AVENUE,654,HIGHBRIDGE REHABS (NELSON AVENUE),11/30/18,BRONX,80,both,741706,99125,228003.0,2,2003274.0,1139,1139,1139,NELSON AVENUE,B,1982-10-12,1981-11-01,10/16/2007,10/02/2007,,,,686.0,3066527.0,D26-19.07 ADM CODE PROVIDE ADEQUATE LIGHTING AT OR NEAR THE OUTSIDE OF THE FRONT ENTRANCEWAY OF THE BUILDING AND KEEP SAME BURNING FROM SUNSET EVERY DAY TO SUNRISE ON THE DAY FOLLOWING NIGHT INSPECTION FIXTURES PRESENT LIGHTS NOT ON.,2007-08-28,19.0,VIOLATION CLOSED,06/12/2019,Reissued,Close,N,1982,2007.0
6882,615,2025140067,3,M,,1139,NELSON,AVENUE,10452,1139 NELSON AVENUE,654,HIGHBRIDGE REHABS (NELSON AVENUE),11/30/18,BRONX,80,both,741711,99125,228003.0,2,2003274.0,1139,1139,1139,NELSON AVENUE,C,1982-02-11,1982-02-11,09/08/2007,09/03/2007,,,,670.0,3066528.0,"D26-17.07 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES 6TH STY SOUTHEAST APT 6B KITCHEN & BATHROOM ER1. , SECTION '' ''",2007-08-28,19.0,VIOLATION CLOSED,06/12/2019,Reissued,Close,Y,1982,2007.0
6883,615,2025140067,3,M,,1139,NELSON,AVENUE,10452,1139 NELSON AVENUE,654,HIGHBRIDGE REHABS (NELSON AVENUE),11/30/18,BRONX,80,both,741713,99125,228003.0,2,2003274.0,1139,1139,1139,NELSON AVENUE,C,1982-10-04,1982-02-23,09/08/2007,09/03/2007,,,,510.0,3066528.0,"D26-10.01 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF CONCEALED CASCADING WATER LEAK AT CLG 2ND STY FRONT NORTH APT 2A BATHROOM ER1. , SECTION '' ''",2007-08-28,19.0,VIOLATION CLOSED,06/12/2019,Reissued,Close,N,1982,2007.0
6884,615,2025140067,3,M,,1139,NELSON,AVENUE,10452,1139 NELSON AVENUE,654,HIGHBRIDGE REHABS (NELSON AVENUE),11/30/18,BRONX,80,both,741714,99125,228003.0,2,2003274.0,1139,1139,1139,NELSON AVENUE,C,1982-10-04,1982-02-23,09/08/2007,09/03/2007,,,,508.0,3066528.0,"D26-10.01 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CLG 2ND STY FRONT NORTH APT 2A BATHROOM ER1. , SECTION '' ''",2007-08-28,19.0,VIOLATION CLOSED,06/12/2019,Reissued,Close,N,1982,2007.0
6885,615,2025140067,3,M,,1139,NELSON,AVENUE,10452,1139 NELSON AVENUE,654,HIGHBRIDGE REHABS (NELSON AVENUE),11/30/18,BRONX,80,both,741717,99125,228003.0,2,2003274.0,1139,1139,1139,NELSON AVENUE,C,1982-10-04,1982-05-13,09/08/2007,09/03/2007,,,,510.0,3066528.0,"D26-10.01 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF CONCEALED CASCADING WATER LEAK 4TH STY WEST APT 4D CLGS OF BATHROOM & EAST ROOM ER1. , SECTION '' ''",2007-08-28,19.0,VIOLATION CLOSED,06/18/2019,Reissued,Close,N,1982,2007.0
6886,615,2025140067,3,M,,1139,NELSON,AVENUE,10452,1139 NELSON AVENUE,654,HIGHBRIDGE REHABS (NELSON AVENUE),11/30/18,BRONX,80,both,741718,99125,228003.0,2,2003274.0,1139,1139,1139,NELSON AVENUE,B,1982-10-04,1982-05-13,10/16/2007,10/02/2007,,,,508.0,3066527.0,"D26-10.01 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CLGS & WALLS 4TH STY WEST APT 4D ALL ROOMS. , SECTION '' ''",2007-08-28,19.0,VIOLATION CLOSED,06/18/2019,Reissued,Close,N,1982,2007.0
6896,618,3033150001,2,M,,140,MENAHAN,STREET,11221,140 MENAHAN STREET,655,HOPE GARDENS,7/18/19,BROOKLYN,330,both,12619795,978203,388808.0,3,3394310.0,140,140,140,MENAHAN STREET,A,2018-09-29,2018-10-04,01/22/2019,01/08/2019,,,,502.0,6212220.0,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE VINYL FLOOR TILE IN THE 4th ROOM FROM EAST LOCATED AT APT 6G, 6th STORY, 4th APARTMENT FROM SOUTH AT WEST",2018-10-05,19.0,VIOLATION CLOSED,04/24/2022,Original,Close,N,2018,2018.0
6897,618,3033150001,2,M,,140,MENAHAN,STREET,11221,140 MENAHAN STREET,655,HOPE GARDENS,7/18/19,BROOKLYN,330,both,12619796,978203,388808.0,3,3394310.0,140,140,140,MENAHAN STREET,B,2018-09-29,2018-10-03,11/22/2018,11/08/2018,,,,508.0,6211015.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING IN THE PRIVATE HALLWAY LOCATED AT APT 6G, 6th STORY, 4th APARTMENT FROM SOUTH AT WEST",2018-10-04,19.0,VIOLATION CLOSED,04/24/2022,Original,Close,N,2018,2018.0
6898,618,3033150001,2,M,,140,MENAHAN,STREET,11221,140 MENAHAN STREET,655,HOPE GARDENS,7/18/19,BROOKLYN,330,both,12619797,978203,388808.0,3,3394310.0,140,140,140,MENAHAN STREET,B,2018-09-29,2018-10-03,11/22/2018,11/08/2018,,,,508.0,6211015.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CLOSET CEILING EAST AND SOUTH WALL IN THE 4th ROOM FROM EAST LOCATED AT APT 6G, 6th STORY, 4th APARTMENT FROM SOUTH AT WEST",2018-10-04,19.0,VIOLATION CLOSED,04/24/2022,Original,Close,N,2018,2018.0
6899,618,3033150001,2,M,,140,MENAHAN,STREET,11221,140 MENAHAN STREET,655,HOPE GARDENS,7/18/19,BROOKLYN,330,both,12619798,978203,388808.0,3,3394310.0,140,140,140,MENAHAN STREET,B,2018-09-29,2018-10-03,11/22/2018,11/08/2018,,,,508.0,6211015.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING IN THE KITCHEN LOCATED AT APT 6G, 6th STORY, 4th APARTMENT FROM SOUTH AT WEST",2018-10-04,19.0,VIOLATION CLOSED,04/24/2022,Original,Close,N,2018,2018.0
6900,618,3033150001,2,M,,140,MENAHAN,STREET,11221,140 MENAHAN STREET,655,HOPE GARDENS,7/18/19,BROOKLYN,330,both,12619799,978203,388808.0,3,3394310.0,140,140,140,MENAHAN STREET,B,2018-09-29,2018-10-03,11/22/2018,11/08/2018,,,,508.0,6211015.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING. IN THE 4th ROOM FROM NORTH LOCATED AT APT 6G, 7th STORY, 4th APARTMENT FROM SOUTH AT WEST",2018-10-04,19.0,VIOLATION CLOSED,04/24/2022,Original,Close,N,2018,2018.0
7043,644,3035110046,4,M,,602,HOWARD,AVENUE,11212,602 HOWARD AVENUE,683,HOWARD AVENUE,11/28/23,BROOKLYN,150,both,9864794,314185,390914.0,3,3255190.0,602,602,616,HOWARD AVENUE,B,2013-06-10,2013-06-11,07/31/2013,07/17/2013,,,,686.0,4636268.0,§ 27-2040 ADM CODE PROVIDE ADEQUATE LIGHTING AT OR NEAR THE OUTSIDE OF THE FRONT ENTRANCEWAY OF THE BUILDING AND KEEP SAME BURNING FROM SUNSET EVERY DAY TO SUNRISE ON THE DAY FOLLOWING ***MINIMUM 100 WATTS OF INCANDESCENT LIGHT REQUIRED.(FIXTURE PRESENT)***,2013-06-12,19.0,VIOLATION CLOSED,05/26/2023,Original,Close,N,2013,2013.0
7094,744,3014700011,5,M,,537,RALPH,AVENUE,11233,537 RALPH AVENUE,783,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,15909267,1007924,390544.0,3,3406671.0,537,537,537,RALPH AVENUE,A,2023-04-03,2023-04-03,07/21/2023,07/07/2023,,,,1507.0,8437559.0,"(A) § HMC:FILE ANNUAL BEDBUG REPORT IN ACCORDANCE WITH HPD RULE AS DESCRIBED ON THE BACK OF THIS NOTICE OF VIOLATION OR AS DESCRIBED ON HPDS WEBSITE, WWW.NYC.GOV\HPD, SEARCH BED BUGS.",2023-04-03,9.0,VIOLATION DISMISSED,07/26/2024,Original,Close,N,2023,2023.0
7097,747,3014700011,5,M,,539,RALPH,AVENUE,11233,539 RALPH AVENUE,783,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,15909268,1007925,390545.0,3,3426866.0,539,539A,539B,RALPH AVENUE,A,2023-04-03,2023-04-03,07/21/2023,07/07/2023,,,,1507.0,8437560.0,"(A) § HMC:FILE ANNUAL BEDBUG REPORT IN ACCORDANCE WITH HPD RULE AS DESCRIBED ON THE BACK OF THIS NOTICE OF VIOLATION OR AS DESCRIBED ON HPDS WEBSITE, WWW.NYC.GOV\HPD, SEARCH BED BUGS.",2023-04-03,2.0,NOV SENT OUT,04/03/2023,Original,Open,N,2023,2023.0
7100,758,3014700008,5,M,,545,RALPH,AVENUE,11233,545 RALPH AVENUE,797,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,11909675,360156,390947.0,3,3393283.0,545,545A,545B,RALPH AVENUE,C,2017-08-02,2017-08-03,08/17/2017,08/12/2017,,,,508.0,5818107.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING IN THE KITCHEN LOCATED AT APT 45A, 1st STORY, APARTMENT AT EAST",2017-08-04,19.0,VIOLATION CLOSED,08/17/2017,Original,Close,N,2017,2017.0
7101,758,3014700008,5,M,,545,RALPH,AVENUE,11233,545 RALPH AVENUE,797,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,11909704,360156,390947.0,3,3393283.0,545,545A,545B,RALPH AVENUE,B,2017-08-02,2017-08-03,09/22/2017,09/08/2017,,,,508.0,5818106.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AND SOUTH WALL IN THE FOYER LOCATED AT APT 45A, 1st STORY, APARTMENT AT EAST",2017-08-04,19.0,VIOLATION CLOSED,08/17/2017,Original,Close,N,2017,2017.0
7102,758,3014700008,5,M,,545,RALPH,AVENUE,11233,545 RALPH AVENUE,797,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,11909709,360156,390947.0,3,3393283.0,545,545A,545B,RALPH AVENUE,B,2017-08-02,2017-08-03,09/22/2017,09/08/2017,,,,583.0,5818106.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING IN THE FOYER LOCATED AT APT 45A, 1st STORY, APARTMENT AT EAST",2017-08-04,19.0,VIOLATION CLOSED,08/17/2017,Original,Close,N,2017,2017.0
7103,758,3014700008,5,M,,545,RALPH,AVENUE,11233,545 RALPH AVENUE,797,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,11909693,360156,390947.0,3,3393283.0,545,545A,545B,RALPH AVENUE,C,2017-08-02,2017-08-03,08/17/2017,08/12/2017,,,,583.0,5818107.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING IN THE KITCHEN LOCATED AT APT 45A, 1st STORY, APARTMENT AT EAST",2017-08-04,19.0,VIOLATION CLOSED,08/17/2017,Original,Close,N,2017,2017.0
7109,767,3014700003,5,M,,551,RALPH,AVENUE,11233,551 RALPH AVENUE,800,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,12144043,373857,390951.0,3,3348345.0,551,551A,551B,RALPH AVENUE,I,2017-12-12,2017-12-12,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/18/2019,,Close,N,2017,
7110,767,3014700003,5,M,,551,RALPH,AVENUE,11233,551 RALPH AVENUE,800,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,12722380,373857,390951.0,3,3348345.0,551,551A,551B,RALPH AVENUE,I,2018-10-29,2018-10-29,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/18/2019,,Close,N,2018,
7145,793,3014700020,6,M,,1732,STERLING,PLACE,11233,1732 STERLING PLACE,829,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,11306324,376547,372436.0,3,3251210.0,1732,1732A,1732B,STERLING PLACE,B,2016-07-10,2016-07-11,08/30/2016,08/16/2016,,,,509.0,5469866.0,"§ 27-2005 ADM CODE PROPERLY SECURE THE LOOSE BASEBOARD HEATER COVER AT NORTH WALL, IN THE 1st ROOM FROM NORTH LOCATED AT APT 32 LOWER LEVEL, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",2016-07-12,19.0,VIOLATION CLOSED,07/14/2016,Original,Close,N,2016,2016.0
7146,793,3014700020,6,M,,1732,STERLING,PLACE,11233,1732 STERLING PLACE,829,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,11306327,376547,372436.0,3,3251210.0,1732,1732A,1732B,STERLING PLACE,B,2016-07-10,2016-07-11,08/30/2016,08/16/2016,,,,509.0,5469866.0,"§ 27-2005 ADM CODE PROPERLY SECURE THE LOOSE ELECTRIC OUTLET AT SOUTH WALL, IN THE KITCHEN LOCATED AT APT 32 LOWER LEVEL, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",2016-07-12,19.0,VIOLATION CLOSED,07/14/2016,Original,Close,N,2016,2016.0
7150,793,3014700020,6,M,,1732,STERLING,PLACE,11233,1732 STERLING PLACE,829,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,11306287,376547,372436.0,3,3251210.0,1732,1732A,1732B,STERLING PLACE,B,2016-07-10,2016-07-11,08/30/2016,08/16/2016,,,,505.0,5469866.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE WOOD SINK BASE CABINET, (ROTTED) IN THE KITCHEN LOCATED AT APT 32 LOWER LEVEL, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",2016-07-12,19.0,VIOLATION CLOSED,07/14/2016,Original,Close,N,2016,2016.0
7151,793,3014700020,6,M,,1732,STERLING,PLACE,11233,1732 STERLING PLACE,829,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,11306290,376547,372436.0,3,3251210.0,1732,1732A,1732B,STERLING PLACE,A,2016-07-10,2016-07-11,10/29/2016,10/15/2016,,,,502.0,5469865.0,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE VINYL FLOOR TILE, IN THE KITCHEN LOCATED AT APT 32 LOWER LEVEL, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",2016-07-12,19.0,VIOLATION CLOSED,07/14/2016,Original,Close,N,2016,2016.0
7152,793,3014700020,6,M,,1732,STERLING,PLACE,11233,1732 STERLING PLACE,829,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,11306293,376547,372436.0,3,3251210.0,1732,1732A,1732B,STERLING PLACE,B,2016-07-10,2016-07-11,08/30/2016,08/16/2016,,,,649.0,5469866.0,"§ 27-2026 ADM CODE REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN WASHBASIN WASTELINE, IN THE BATHROOM LOCATED AT APT 32 UPPER LEVEL, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",2016-07-12,19.0,VIOLATION CLOSED,07/14/2016,Original,Close,Y,2016,2016.0
7153,802,3014710011,7,M,,497,HOWARD,AVENUE,11233,497 HOWARD AVENUE,841,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,11693726,314149,390962.0,3,3392621.0,497,497,497,HOWARD AVENUE,B,2017-03-16,2017-03-17,05/08/2017,04/24/2017,,,,506.0,5707213.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE MISSING BASE BOARD MOLDING AT WEST WALL IN THE 1st ROOM FROM EAST LOCATED AT APT 99, 2nd STORY, APARTMENT AT EAST",2017-03-20,2.0,NOV SENT OUT,03/20/2017,Original,Open,N,2017,2017.0
7155,802,3014710011,7,M,,497,HOWARD,AVENUE,11233,497 HOWARD AVENUE,841,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,11693724,314149,390962.0,3,3392621.0,497,497,497,HOWARD AVENUE,B,2017-03-16,2017-03-17,05/08/2017,04/24/2017,,,,506.0,5707213.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE MISSING RADIATOR COVER IN THE 1st ROOM FROM EAST LOCATED AT APT 99, 2nd STORY, APARTMENT AT EAST",2017-03-20,2.0,NOV SENT OUT,03/20/2017,Original,Open,N,2017,2017.0
7182,811,3014710009,7,M,,503,HOWARD,AVENUE,11233,503 HOWARD AVENUE,850,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,9726665,314155,390966.0,3,3393522.0,503,503,503,HOWARD AVENUE,C,2013-02-02,2013-02-05,03/09/2013,03/04/2013,,,,616.0,4563789.0,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) NORTH WALL IN THE BATHROOM LOCATED AT APT O3B, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",2013-02-06,19.0,VIOLATION CLOSED,03/27/2013,Original,Close,N,2013,2013.0
7183,811,3014710009,7,M,,503,HOWARD,AVENUE,11233,503 HOWARD AVENUE,850,HOWARD AVENUE-PARK PLACE,11/28/23,BROOKLYN,156,both,9726667,314155,390966.0,3,3393522.0,503,503,503,HOWARD AVENUE,C,2013-02-02,2013-02-05,03/09/2013,03/04/2013,,,,616.0,4563789.0,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) CEILING IN THE 1st ROOM FROM EAST LOCATED AT APT O3B, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",2013-02-06,19.0,VIOLATION CLOSED,03/27/2013,Original,Close,N,2013,2013.0
