development_name,borough,total_units,transferred_date,address,street_number,street_name,full_address,violationid,buildingid,registrationid,boroid,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year
SAMUEL (CITY),MANHATTAN,664,9/26/24,109 WEST 144 STREET,109.0,WEST 144 STREET,109 WEST 144 STREET,12060397,41773,105001.0,1,109,109,111,WEST 144 STREET,I,2017-11-09,2017-11-09,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,10/22/2018,,Close,N,2017,
SAMUEL (CITY),MANHATTAN,664,9/26/24,2537 A C POWELL BOULEVARD,2537.0,ADAM C POWELL BOULEVARD,2537 ADAM C POWELL BOULEVARD,17713437,3636,145219.0,1,2537,2537,2539,ADAM C POWELL BOULEVARD,C,2025-02-23,2025-02-23,03/08/2025,02/24/2025,,,,666.0,9639547.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",2025-02-24,2.0,NOV SENT OUT,02/24/2025,Original,Open,Y,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2537 A C POWELL BOULEVARD,2537.0,ADAM C POWELL BOULEVARD,2537 ADAM C POWELL BOULEVARD,17713438,3636,145219.0,1,2537,2537,2539,ADAM C POWELL BOULEVARD,C,2025-02-23,2025-02-23,03/09/2025,03/02/2025,,,,672.0,9639914.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM GATE LEADING TO CELLAR LOCKED AT BOILER ROOM,2025-02-24,2.0,NOV SENT OUT,02/24/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2537 A C POWELL BOULEVARD,2537.0,ADAM C POWELL BOULEVARD,2537 ADAM C POWELL BOULEVARD,17713439,3636,145219.0,1,2537,2537,2539,ADAM C POWELL BOULEVARD,C,2025-02-23,2025-02-23,03/09/2025,03/02/2025,,,,510.0,9639914.0,"§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF SCALDING HOT WATER EXCEEDING 130 DEGREES AT ALL HOT WATER PLUMBING FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",2025-02-24,2.0,NOV SENT OUT,02/24/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2537 A C POWELL BOULEVARD,2537.0,ADAM C POWELL BOULEVARD,2537 ADAM C POWELL BOULEVARD,17951252,3636,145219.0,1,2537,2537,2539,ADAM C POWELL BOULEVARD,A,2025-06-04,2025-06-04,09/21/2025,09/07/2025,,,,1507.0,9783990.0,"(A) § HMC:FILE ANNUAL BEDBUG REPORT IN ACCORDANCE WITH HPD RULE AS DESCRIBED ON THE BACK OF THIS NOTICE OF VIOLATION OR AS DESCRIBED ON HPDS WEBSITE, WWW.NYC.GOV\HPD, SEARCH BED BUGS.",2025-06-04,2.0,NOV SENT OUT,06/04/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2477 A C POWELL BOULEVARD,2477.0,ADAM C POWELL BOULEVARD,2477 ADAM C POWELL BOULEVARD,17949471,3610,145223.0,1,2477,2477,2479,ADAM C POWELL BOULEVARD,A,2025-06-04,2025-06-04,09/21/2025,09/07/2025,,,,1507.0,9783982.0,"(A) § HMC:FILE ANNUAL BEDBUG REPORT IN ACCORDANCE WITH HPD RULE AS DESCRIBED ON THE BACK OF THIS NOTICE OF VIOLATION OR AS DESCRIBED ON HPDS WEBSITE, WWW.NYC.GOV\HPD, SEARCH BED BUGS.",2025-06-04,2.0,NOV SENT OUT,06/04/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17573785,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2024-12-22,2024-12-22,01/23/2025,01/18/2025,,,,567.0,9546517.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF RODENTS RATS IN THE ENTIRE APARTMENT LOCATED AT APT 2C, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-23,47.0,NOTICE OF ISSUANCE SENT TO TENANT,12/23/2024,Original,Open,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17573787,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,B,2024-12-22,2024-12-25,02/13/2025,01/30/2025,,,03/14/2025,501.0,9551584.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LATCH SET AT BUILDING ENETRANCE DOOR , 1st STORY",2024-12-26,4.0,NOV CERTIFIED LATE,03/14/2025,Original,Open,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17573788,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2024-12-22,2024-12-25,01/14/2025,01/09/2025,,,,530.0,9551585.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE LATCH SET AT BUILDING ENTRANCE DOOR , 1st STORY",2024-12-26,19.0,VIOLATION CLOSED,02/01/2025,Original,Close,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17595295,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2025-01-04,2025-01-04,01/19/2025,01/12/2025,,,,672.0,9563356.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT BASEMENT AT BOILER ROOM,2025-01-06,2.0,NOV SENT OUT,01/06/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17595297,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2025-01-04,2025-01-04,02/06/2025,02/01/2025,,,,569.0,9563357.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",2025-01-06,47.0,NOTICE OF ISSUANCE SENT TO TENANT,01/06/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17563679,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2024-12-18,2024-12-18,12/31/2024,12/19/2024,,,,666.0,9542858.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-12-19,2.0,NOV SENT OUT,12/19/2024,Original,Open,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17563681,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2024-12-18,2024-12-18,01/01/2025,12/25/2024,,,,510.0,9542958.0,"§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF HOT WATER EXCEEDING MAXIMUM TEMPERATURE OF 130 DEGREES AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-12-19,2.0,NOV SENT OUT,12/19/2024,Original,Open,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17563682,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2024-12-18,2024-12-18,12/31/2024,12/19/2024,,,,666.0,9542858.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 3B, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-12-19,2.0,NOV SENT OUT,12/19/2024,Original,Open,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17563684,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2024-12-18,2024-12-19,01/02/2025,12/26/2024,,,,671.0,9544657.0,"§ 27-2033 ADM CODE POST NOTICE, IN FORM APPROVED BY THE DEPARTMENT, STATING THE NAME AND LOCATION OF THE PERSON DESIGNATED BY THE OWNER TO HAVE KEY TO BUILDINGS HEATING SYSTEM AT PUBLIC HALL, 1st STORY",2024-12-20,2.0,NOV SENT OUT,12/20/2024,Original,Open,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17614425,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2025-01-11,2025-01-11,01/26/2025,01/19/2025,,,,501.0,9574497.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LOCK AT BUILDING FRONT DOOR AT PUBLIC HALL, 1st STORY",2025-01-13,2.0,NOV SENT OUT,01/13/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17573783,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2024-12-22,2024-12-22,01/04/2025,12/23/2024,,,,666.0,9546208.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 2C, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-23,19.0,VIOLATION CLOSED,03/02/2025,Original,Close,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17586816,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2024-12-30,2024-12-30,01/13/2025,01/06/2025,,,,510.0,9558197.0,"§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF HOT WATER EXCEEDING THE MAXIMUM TEMPERATURE OF 130F AT ALL PLUMBING FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 5C, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-31,2.0,NOV SENT OUT,12/31/2024,Original,Open,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,10526485,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,I,2015-02-02,2015-02-02,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,05/09/2017,,Close,N,2015,
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,11448679,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,I,2016-10-24,2016-10-24,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,05/09/2017,,Close,N,2016,
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,10885606,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,I,2015-10-01,2015-10-01,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,05/09/2017,,Close,N,2015,
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17573784,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2024-12-22,2024-12-22,01/05/2025,12/29/2024,,,,672.0,9546516.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR TO BOILER ROOM LOCKED AT CELLAR,2024-12-23,2.0,NOV SENT OUT,12/23/2024,Original,Open,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17595294,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2025-01-04,2025-01-04,01/17/2025,01/05/2025,,,,666.0,9563002.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",2025-01-06,19.0,VIOLATION CLOSED,03/02/2025,Original,Close,Y,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17595296,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2025-01-04,2025-01-04,01/19/2025,01/12/2025,,,,510.0,9563356.0,"§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF SCALDING HOT WATER EXCEEDING A MAXIMUM ALLOWABLE TEMPERATURE OF 130F DEGREES IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",2025-01-06,19.0,VIOLATION CLOSED,03/02/2025,Original,Close,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17709872,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2025-02-20,2025-02-20,03/12/2025,03/07/2025,,,,530.0,9637590.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE LATCH SET AT BUILDING ENTRANCE DOOR",2025-02-21,19.0,VIOLATION CLOSED,06/26/2025,Original,Close,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,18184705,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2025-08-25,2025-08-26,09/27/2025,09/22/2025,,,,569.0,9967738.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 5B, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",2025-08-27,47.0,NOTICE OF ISSUANCE SENT TO TENANT,08/27/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,18184706,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2025-08-25,2025-08-26,09/15/2025,09/10/2025,,,09/11/2025,530.0,9967739.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES IN THE ENTRANCE LOCATED AT APT 5B, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",2025-08-27,19.0,VIOLATION CLOSED,09/19/2025,Original,Close,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17563683,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2024-12-18,2024-12-18,01/01/2025,12/25/2024,,,,510.0,9542957.0,"§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF HOT WATER EXCEEDING MAXIMUM TEMPERATURE OF 130 DEGREES AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 3B, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-12-19,19.0,VIOLATION CLOSED,03/02/2025,Original,Close,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17698081,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2025-02-16,2025-02-16,03/03/2025,02/24/2025,,,,672.0,9629587.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT BOILER ROOM,2025-02-18,2.0,NOV SENT OUT,02/18/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17949469,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,A,2025-06-04,2025-06-04,09/21/2025,09/07/2025,,,,1507.0,9783980.0,"(A) § HMC:FILE ANNUAL BEDBUG REPORT IN ACCORDANCE WITH HPD RULE AS DESCRIBED ON THE BACK OF THIS NOTICE OF VIOLATION OR AS DESCRIBED ON HPDS WEBSITE, WWW.NYC.GOV\HPD, SEARCH BED BUGS.",2025-06-04,2.0,NOV SENT OUT,06/04/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17709873,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2025-02-20,2025-02-20,03/05/2025,02/21/2025,,,,666.0,9637452.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 2C, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",2025-02-21,19.0,VIOLATION CLOSED,03/17/2025,Original,Close,Y,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17573786,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2024-12-22,2024-12-22,01/05/2025,12/29/2024,,,,510.0,9546516.0,"§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF HOT WATER EXCEEDING THE MAXIMUM TEMPERATURE OF 130 DEGREES IN THE ENTIRE APARTMENT LOCATED AT APT 2C, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-23,19.0,VIOLATION CLOSED,03/02/2025,Original,Close,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17709870,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2025-02-20,2025-02-20,03/05/2025,02/21/2025,,,,666.0,9637452.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 2A, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",2025-02-21,19.0,VIOLATION CLOSED,03/17/2025,Original,Close,Y,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17709871,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2025-02-20,2025-02-20,03/06/2025,02/27/2025,,,,672.0,9637589.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT BOILER ROOM,2025-02-21,2.0,NOV SENT OUT,02/21/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17698080,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2025-02-16,2025-02-16,03/01/2025,02/17/2025,,,,666.0,9629228.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",2025-02-18,19.0,VIOLATION CLOSED,03/12/2025,Original,Close,Y,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17698082,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2025-02-16,2025-02-16,03/09/2025,03/04/2025,,,03/14/2025,530.0,9629588.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE LATCH SET AT BUILDING ENTRANCE DOOR",2025-02-18,19.0,VIOLATION CLOSED,06/26/2025,Original,Close,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,18244036,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2025-09-16,2025-09-20,10/11/2025,10/06/2025,,,,536.0,10000440.0,"§ 27-2005, 2007 ADM CODE REMOVE DEVICE PREVENTING DOOR FROM BEING SELF-CLOSING IN THE ENTRANCE LOCATED AT APT 5B, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",2025-09-22,2.0,NOV SENT OUT,09/22/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2473 A C POWELL BOULEVARD,2473.0,ADAM C POWELL BOULEVARD,2473 ADAM C POWELL BOULEVARD,17563680,3608,108278.0,1,2473,2473,2475,ADAM C POWELL BOULEVARD,C,2024-12-18,2024-12-18,01/01/2025,12/25/2024,,,,672.0,9542958.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM LOCKED DOOR AT CELLAR AT BOILER ROOM,2024-12-19,2.0,NOV SENT OUT,12/19/2024,Original,Open,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2469 A C POWELL BOULEVARD,2469.0,ADAM C POWELL BOULEVARD,2469 ADAM C POWELL BOULEVARD,17949468,3606,145224.0,1,2469,2469,2471,ADAM C POWELL BOULEVARD,A,2025-06-04,2025-06-04,09/21/2025,09/07/2025,,,,1507.0,9783979.0,"(A) § HMC:FILE ANNUAL BEDBUG REPORT IN ACCORDANCE WITH HPD RULE AS DESCRIBED ON THE BACK OF THIS NOTICE OF VIOLATION OR AS DESCRIBED ON HPDS WEBSITE, WWW.NYC.GOV\HPD, SEARCH BED BUGS.",2025-06-04,2.0,NOV SENT OUT,06/04/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,2465 A C POWELL BOULEVARD,2465.0,ADAM C POWELL BOULEVARD,2465 ADAM C POWELL BOULEVARD,17674962,3604,145225.0,1,2465,2465,2467,ADAM C POWELL BOULEVARD,A,2025-02-06,2025-02-07,05/30/2025,05/16/2025,,,,550.0,9619355.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10 SQUARE FEET EAST WALL IN THE BATHROOM LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2025-02-10,19.0,VIOLATION CLOSED,06/10/2025,Original,Close,N,2025,2025.0
