violationid,buildingid,registrationid,boroid,borough,bin_x,bbl_x,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,address,bbl_y,bldg,m,og_address,zip code,cd,fc,ss,sa,cc,bin_y,dev_name,units,transfer,_merge,inspectiondate_year,novissued_year
17100809,383517,309549,3,brooklyn,3080818,3035090059.0,2058,2058,2068,UNION STREET,A,2024-07-06,2024-07-06,10/25/2024,10/11/2024,,,,500,9236772.0,"§ 26-1103 ADMIN. CODE: POST AND MAINTAIN A PROPER NOTICE ON WALL OF THE ENTRANCE STORY IN ENGLISH AND SPANISH ON THE AVAILABILITY OF THE AGENCYS HOUSING INFORMATION GUIDE. A SAMPLE NOTICE CAN BE FOUND AT WWW.NYC.GOV/HPD. AT PUBLIC HALL, 1st STORY",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2058 UNION STREET,3035090059,3,M,2058 UNION STREET,11212,16,09,25,55,41,3080818,SUTTER AVENUE-UNION STREET,100, 11/28/2023,both,2024,2024.0
17100811,383517,309549,3,brooklyn,3080818,3035090059.0,2058,2058,2068,UNION STREET,A,2024-07-06,2024-07-06,10/25/2024,10/11/2024,,,,1501,9236772.0,"§ 27-2046.1 HMC: POST A PROPER NOTICE OF CARBON MONOXIDE DETECTING DEVICE REQUIREMENTS, IN A FORM APPROVED BY THE COMMISSIONER, IN A COMMON AREA OF A CLASS A MULTIPLE DWELLING NEAR INSPECTION CERTIFICATE OR PROVIDE NOTICE TO TENANTS IN A PRIVATE DWELLING.",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2058 UNION STREET,3035090059,3,M,2058 UNION STREET,11212,16,09,25,55,41,3080818,SUTTER AVENUE-UNION STREET,100, 11/28/2023,both,2024,2024.0
17100572,314099,312610,3,brooklyn,3038671,3014390001.0,2065,2065,2065,DEAN STREET,C,2024-07-06,2024-07-06,07/21/2024,07/14/2024,,,,742,9236395.0,"§ 27-2070 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF GAS TO THE FIXTURES GAS RANGE IN THE KITCHEN LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,Y,2065 DEAN STREET,3014390001,5,M,2065 DEAN STREET,11233,16,08,25,55,41,3038671,OCEAN HILL-BROWNSVILLE,125, 11/28/2023,both,2024,2024.0
17100576,314099,312610,3,brooklyn,3038671,3014390001.0,2065,2065,2065,DEAN STREET,A,2024-07-06,2024-07-06,10/25/2024,10/11/2024,,,,500,9236391.0,"§ 26-1103 ADMIN. CODE: POST AND MAINTAIN A PROPER NOTICE ON WALL OF THE ENTRANCE STORY IN ENGLISH AND SPANISH ON THE AVAILABILITY OF THE AGENCYS HOUSING INFORMATION GUIDE. A SAMPLE NOTICE CAN BE FOUND AT WWW.NYC.GOV/HPD. AT PUBLIC HALL, 1st STORY",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2065 DEAN STREET,3014390001,5,M,2065 DEAN STREET,11233,16,08,25,55,41,3038671,OCEAN HILL-BROWNSVILLE,125, 11/28/2023,both,2024,2024.0
17100228,380707,390918,3,brooklyn,3081482,3035500011.0,187,187,197,TAPSCOTT STREET,B,2024-07-06,2024-07-06,08/26/2024,08/12/2024,,,,502,9236759.0,§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE FIRE RETARDANT MATERIAL AT THE EAST WALL AT PUBLIC HALL ALL STORIES,2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,187 TAPSCOTT STREET,3035500011,6,M,187 TAPSCOTT STREET,11212,16,09,19,55,41,3081482,TAPSCOTT STREET REHAB,155,11/28/2023,both,2024,2024.0
17100229,380707,390918,3,brooklyn,3081482,3035500011.0,187,187,197,TAPSCOTT STREET,A,2024-07-06,2024-07-06,10/25/2024,10/11/2024,,,,556,9236758.0,§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE EAST WALL AT PUBLIC HALL ALL STORIES,2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,187 TAPSCOTT STREET,3035500011,6,M,187 TAPSCOTT STREET,11212,16,09,19,55,41,3081482,TAPSCOTT STREET REHAB,155,11/28/2023,both,2024,2024.0
17100575,314099,312610,3,brooklyn,3038671,3014390001.0,2065,2065,2065,DEAN STREET,B,2024-07-06,2024-07-06,08/26/2024,08/12/2024,,,,502,9236393.0,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE REGLAZE WITH PORCELAIN PAINT THE BATHTUB IN THE 2nd BATHROOM FROM NORTH LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2065 DEAN STREET,3014390001,5,M,2065 DEAN STREET,11233,16,08,25,55,41,3038671,OCEAN HILL-BROWNSVILLE,125, 11/28/2023,both,2024,2024.0
17100579,314099,312610,3,brooklyn,3038671,3014390001.0,2065,2065,2065,DEAN STREET,A,2024-07-06,2024-07-06,10/25/2024,10/11/2024,,,,1506,9236391.0,"§ 27-2005 HMC: POST, IN A FORM APPROVED BY THE COMMISSIONER, AND MAINTAIN A NOTICE IN A COMMON AREA OF THE BUILDING REGARDING THE PROCEDURES THAT SHOULD BE FOLLOWED WHEN A GAS LEAK IS SUSPECTED AT PUBLIC HALL, 1st STORY",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2065 DEAN STREET,3014390001,5,M,2065 DEAN STREET,11233,16,08,25,55,41,3038671,OCEAN HILL-BROWNSVILLE,125, 11/28/2023,both,2024,2024.0
17105800,383517,309549,3,brooklyn,3080818,3035090059.0,2058,2058,2068,UNION STREET,A,2024-07-06,2024-07-06,10/25/2024,10/11/2024,,,,556,9236773.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL PEELING PAINT SURFACES IN THE BATHROOM , THE BATHROOM LOCATED AT APT 3B, 3rd STORY, 3rd APARTMENT FROM EAST AT SOUTH",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2058 UNION STREET,3035090059,3,M,2058 UNION STREET,11212,16,09,25,55,41,3080818,SUTTER AVENUE-UNION STREET,100, 11/28/2023,both,2024,2024.0
17100574,314099,312610,3,brooklyn,3038671,3014390001.0,2065,2065,2065,DEAN STREET,C,2024-07-06,2024-07-06,08/08/2024,08/03/2024,,,,568,9236396.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",2024-07-08,47,NOTICE OF ISSUANCE SENT TO TENANT,07/08/2024,Original,Open,N,2065 DEAN STREET,3014390001,5,M,2065 DEAN STREET,11233,16,08,25,55,41,3038671,OCEAN HILL-BROWNSVILLE,125, 11/28/2023,both,2024,2024.0
17100807,383517,309549,3,brooklyn,3080818,3035090059.0,2058,2058,2068,UNION STREET,B,2024-07-06,2024-07-06,08/26/2024,08/12/2024,,,,502,9236774.0,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR IN THE 4th ROOM FROM NORTH LOCATED AT APT 3B, 3rd STORY, 3rd APARTMENT FROM EAST AT SOUTH",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2058 UNION STREET,3035090059,3,M,2058 UNION STREET,11212,16,09,25,55,41,3080818,SUTTER AVENUE-UNION STREET,100, 11/28/2023,both,2024,2024.0
17100800,383517,309549,3,brooklyn,3080818,3035090059.0,2058,2058,2068,UNION STREET,B,2024-07-06,2024-07-06,08/26/2024,08/12/2024,,,,508,9236774.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING IN THE BATHROOM LOCATED AT APT 3B, 3rd STORY, 3rd APARTMENT FROM EAST AT SOUTH",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2058 UNION STREET,3035090059,3,M,2058 UNION STREET,11212,16,09,25,55,41,3080818,SUTTER AVENUE-UNION STREET,100, 11/28/2023,both,2024,2024.0
17100577,314099,312610,3,brooklyn,3038671,3014390001.0,2065,2065,2065,DEAN STREET,A,2024-07-06,2024-07-06,10/25/2024,10/11/2024,,,,700,9236391.0,"§ 27-2045 ADM CODE POST A PROPER NOTICE OF SMOKE DETECTOR REQUIREMENTS, IN A FORM APPROVED BY THE COMMISSIONER, AT OR NEAR THE MAIL BOX AT PUBLIC HALL, 1st STORY",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2065 DEAN STREET,3014390001,5,M,2065 DEAN STREET,11233,16,08,25,55,41,3038671,OCEAN HILL-BROWNSVILLE,125, 11/28/2023,both,2024,2024.0
17100578,314099,312610,3,brooklyn,3038671,3014390001.0,2065,2065,2065,DEAN STREET,A,2024-07-06,2024-07-06,10/25/2024,10/11/2024,,,,1501,9236391.0,"§ 27-2046.1 HMC: POST A PROPER NOTICE OF CARBON MONOXIDE DETECTING DEVICE REQUIREMENTS, IN A FORM APPROVED BY THE COMMISSIONER, IN A COMMON AREA OF A CLASS A MULTIPLE DWELLING NEAR INSPECTION CERTIFICATE OR PROVIDE NOTICE TO TENANTS IN A PRIVATE DWELLING.",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2065 DEAN STREET,3014390001,5,M,2065 DEAN STREET,11233,16,08,25,55,41,3038671,OCEAN HILL-BROWNSVILLE,125, 11/28/2023,both,2024,2024.0
17100580,314099,312610,3,brooklyn,3038671,3014390001.0,2065,2065,2065,DEAN STREET,C,2024-07-06,2024-07-06,07/21/2024,07/14/2024,,,,671,9236394.0,"§ 27-2033 ADM CODE POST NOTICE, IN FORM APPROVED BY THE DEPARTMENT, STATING THE NAME AND LOCATION OF THE PERSON DESIGNATED BY THE OWNER TO HAVE KEY TO BUILDINGS HEATING SYSTEM AT PUBLIC HALL, 1st STORY",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2065 DEAN STREET,3014390001,5,M,2065 DEAN STREET,11233,16,08,25,55,41,3038671,OCEAN HILL-BROWNSVILLE,125, 11/28/2023,both,2024,2024.0
17100581,314099,312610,3,brooklyn,3038671,3014390001.0,2065,2065,2065,DEAN STREET,A,2024-07-06,2024-07-06,10/25/2024,10/11/2024,,,,778,9236391.0,"§ 27-2104 ADM CODE POST AND MAINTAIN A PROPER SIGN ON WALL OF ENTRANCE STORY SHOWING THE REGISTRATION NUMBER ASSIGNED BY THE DEPARTMENT AND THE ADDRESS OF THE BUILDING. AT PUBLIC HALL, 1st STORY",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2065 DEAN STREET,3014390001,5,M,2065 DEAN STREET,11233,16,08,25,55,41,3038671,OCEAN HILL-BROWNSVILLE,125, 11/28/2023,both,2024,2024.0
17100582,314099,312610,3,brooklyn,3038671,3014390001.0,2065,2065,2065,DEAN STREET,A,2024-07-06,2024-07-06,10/25/2024,10/11/2024,,,,484,9236391.0,"§ 329, M/D LAW AND DEPT. RULES AND REGS. PROVIDE A COMPLETED CERTIFICATE OF INSPECTION VISITS IN A PROPER FRAME AT OR NEAR MAILBOXES, BOTTOM EDGE OF FRAME BETWEEN 48-62 INCHES ABOVE FLOOR MISSING FRAME AT PUBLIC HALL, 1st STORY",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2065 DEAN STREET,3014390001,5,M,2065 DEAN STREET,11233,16,08,25,55,41,3038671,OCEAN HILL-BROWNSVILLE,125, 11/28/2023,both,2024,2024.0
17100799,383517,309549,3,brooklyn,3080818,3035090059.0,2058,2058,2068,UNION STREET,B,2024-07-06,2024-07-06,08/26/2024,08/12/2024,,,,583,9236774.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT THE CEILING IN THE BATHROOM LOCATED AT APT 3B, 3rd STORY, 3rd APARTMENT FROM EAST AT SOUTH",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2058 UNION STREET,3035090059,3,M,2058 UNION STREET,11212,16,09,25,55,41,3080818,SUTTER AVENUE-UNION STREET,100, 11/28/2023,both,2024,2024.0
17100801,383517,309549,3,brooklyn,3080818,3035090059.0,2058,2058,2068,UNION STREET,B,2024-07-06,2024-07-06,08/26/2024,08/12/2024,,,,508,9236774.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE SOUTH WALL IN THE BATHROOM LOCATED AT APT 3B, 3rd STORY, 3rd APARTMENT FROM EAST AT SOUTH",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2058 UNION STREET,3035090059,3,M,2058 UNION STREET,11212,16,09,25,55,41,3080818,SUTTER AVENUE-UNION STREET,100, 11/28/2023,both,2024,2024.0
17100805,383517,309549,3,brooklyn,3080818,3035090059.0,2058,2058,2068,UNION STREET,B,2024-07-06,2024-07-06,08/26/2024,08/12/2024,,,,1503,9236774.0,"§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 3B, 3rd STORY, 3rd APARTMENT FROM EAST AT SOUTH",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2058 UNION STREET,3035090059,3,M,2058 UNION STREET,11212,16,09,25,55,41,3080818,SUTTER AVENUE-UNION STREET,100, 11/28/2023,both,2024,2024.0
17100806,383517,309549,3,brooklyn,3080818,3035090059.0,2058,2058,2068,UNION STREET,C,2024-07-06,2024-07-06,08/08/2024,08/03/2024,,,,568,9236777.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 3B, 3rd STORY, 3rd APARTMENT FROM EAST AT SOUTH",2024-07-08,47,NOTICE OF ISSUANCE SENT TO TENANT,07/08/2024,Original,Open,N,2058 UNION STREET,3035090059,3,M,2058 UNION STREET,11212,16,09,25,55,41,3080818,SUTTER AVENUE-UNION STREET,100, 11/28/2023,both,2024,2024.0
17100813,383517,309549,3,brooklyn,3080818,3035090059.0,2058,2058,2068,UNION STREET,C,2024-07-06,2024-07-06,07/21/2024,07/14/2024,,,,671,9236775.0,"§ 27-2033 ADM CODE POST NOTICE, IN FORM APPROVED BY THE DEPARTMENT, STATING THE NAME AND LOCATION OF THE PERSON DESIGNATED BY THE OWNER TO HAVE KEY TO BUILDINGS HEATING SYSTEM AT PUBLIC HALL, 1st STORY",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2058 UNION STREET,3035090059,3,M,2058 UNION STREET,11212,16,09,25,55,41,3080818,SUTTER AVENUE-UNION STREET,100, 11/28/2023,both,2024,2024.0
17100814,383517,309549,3,brooklyn,3080818,3035090059.0,2058,2058,2068,UNION STREET,A,2024-07-06,2024-07-06,10/25/2024,10/11/2024,,,,778,9236772.0,"§ 27-2104 ADM CODE POST AND MAINTAIN A PROPER SIGN ON WALL OF ENTRANCE STORY SHOWING THE REGISTRATION NUMBER ASSIGNED BY THE DEPARTMENT AND THE ADDRESS OF THE BUILDING. AT PUBLIC HALL, 1st STORY",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2058 UNION STREET,3035090059,3,M,2058 UNION STREET,11212,16,09,25,55,41,3080818,SUTTER AVENUE-UNION STREET,100, 11/28/2023,both,2024,2024.0
17100815,383517,309549,3,brooklyn,3080818,3035090059.0,2058,2058,2068,UNION STREET,A,2024-07-06,2024-07-06,10/25/2024,10/11/2024,,,,484,9236772.0,"§ 329, M/D LAW AND DEPT. RULES AND REGS. PROVIDE A COMPLETED CERTIFICATE OF INSPECTION VISITS IN A PROPER FRAME AT OR NEAR MAILBOXES, BOTTOM EDGE OF FRAME BETWEEN 48-62 INCHES ABOVE FLOOR AT PUBLIC HALL, 1st STORY",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2058 UNION STREET,3035090059,3,M,2058 UNION STREET,11212,16,09,25,55,41,3080818,SUTTER AVENUE-UNION STREET,100, 11/28/2023,both,2024,2024.0
17100952,5727,144953,1,manhattan,1076742,1021160033.0,1970,1968,1978,AMSTERDAM AVENUE,A,2024-07-06,2024-07-08,10/26/2024,10/12/2024,,,,556,9237869.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT AT EAST WALL AT PUBLIC HALL, 13th STORY",2024-07-09,2,NOV SENT OUT,07/09/2024,Original,Open,N,1970 AMSTERDAM AVENUE,1021160033,1,M,1970 AMSTERDAM AVENUE,10032,12,13,31,71,10,1076742,MARSHALL PLAZA,180, 01/10/2023,both,2024,2024.0
17100803,383517,309549,3,brooklyn,3080818,3035090059.0,2058,2058,2068,UNION STREET,C,2024-07-06,2024-07-06,08/08/2024,08/03/2024,,,,569,9236777.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 3B, 3rd STORY, 3rd APARTMENT FROM EAST AT SOUTH",2024-07-08,47,NOTICE OF ISSUANCE SENT TO TENANT,07/08/2024,Original,Open,N,2058 UNION STREET,3035090059,3,M,2058 UNION STREET,11212,16,09,25,55,41,3080818,SUTTER AVENUE-UNION STREET,100, 11/28/2023,both,2024,2024.0
17100804,383517,309549,3,brooklyn,3080818,3035090059.0,2058,2058,2068,UNION STREET,B,2024-07-06,2024-07-06,08/26/2024,08/12/2024,,,,702,9236774.0,"§ 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 3B, 3rd STORY, 3rd APARTMENT FROM EAST AT SOUTH",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2058 UNION STREET,3035090059,3,M,2058 UNION STREET,11212,16,09,25,55,41,3080818,SUTTER AVENUE-UNION STREET,100, 11/28/2023,both,2024,2024.0
17100951,5727,144953,1,manhattan,1076742,1021160033.0,1970,1968,1978,AMSTERDAM AVENUE,B,2024-07-06,2024-07-08,08/27/2024,08/13/2024,,,,502,9237870.0,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE FIRE RETARDANT MATERIAL AT EAST WALL AT PUBLIC HALL, 13th STORY",2024-07-09,2,NOV SENT OUT,07/09/2024,Original,Open,N,1970 AMSTERDAM AVENUE,1021160033,1,M,1970 AMSTERDAM AVENUE,10032,12,13,31,71,10,1076742,MARSHALL PLAZA,180, 01/10/2023,both,2024,2024.0
17100810,383517,309549,3,brooklyn,3080818,3035090059.0,2058,2058,2068,UNION STREET,A,2024-07-06,2024-07-06,10/25/2024,10/11/2024,,,,700,9236772.0,"§ 27-2045 ADM CODE POST A PROPER NOTICE OF SMOKE DETECTOR REQUIREMENTS, IN A FORM APPROVED BY THE COMMISSIONER, AT OR NEAR THE MAIL BOX AT PUBLIC HALL, 1st STORY",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2058 UNION STREET,3035090059,3,M,2058 UNION STREET,11212,16,09,25,55,41,3080818,SUTTER AVENUE-UNION STREET,100, 11/28/2023,both,2024,2024.0
17100812,383517,309549,3,brooklyn,3080818,3035090059.0,2058,2058,2068,UNION STREET,A,2024-07-06,2024-07-06,10/25/2024,10/11/2024,,,,1506,9236772.0,"§ 27-2005 HMC: POST, IN A FORM APPROVED BY THE COMMISSIONER, AND MAINTAIN A NOTICE IN A COMMON AREA OF THE BUILDING REGARDING THE PROCEDURES THAT SHOULD BE FOLLOWED WHEN A GAS LEAK IS SUSPECTED AT PUBLIC HALL, 1st STORY",2024-07-08,2,NOV SENT OUT,07/08/2024,Original,Open,N,2058 UNION STREET,3035090059,3,M,2058 UNION STREET,11212,16,09,25,55,41,3080818,SUTTER AVENUE-UNION STREET,100, 11/28/2023,both,2024,2024.0
17406482,994829,389076,3,brooklyn,3426328,3017980020.0,534,534,534,GREENE AVENUE,B,2024-07-07,2024-11-05,12/25/2024,12/11/2024,,,12/27/2024,550,9415438.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10SQ FEET AT NORTH WALL IN THE BATHROOM LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST ORIGINAL VIOLATION 17101273 ISSUED 07-JUL-24 HAS BEEN UPGRADED TO CLASS B PER ADMINISTRATIVE CODE §27-2017.3a(3)(a) or (b).",2024-11-06,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/02/2025,Original,Open,N,534 GREENE AVENUE,3017980020,1,M,534 GREENE AVENUE,11216,03,08,25,56,36,3426328,MARCY AVENUE-GREENE AVENUE SITE A,48, 02/12/2020,both,2024,2024.0
17101273,994829,389076,3,brooklyn,3426328,3017980020.0,534,534,534,GREENE AVENUE,A,2024-07-07,2024-07-07,10/25/2024,10/11/2024,,,,550,9237498.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10SQ FEET AT NORTH WALL IN THE BATHROOM LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-07-08,19,VIOLATION CLOSED,11/05/2024,Original,Close,N,534 GREENE AVENUE,3017980020,1,M,534 GREENE AVENUE,11216,03,08,25,56,36,3426328,MARCY AVENUE-GREENE AVENUE SITE A,48, 02/12/2020,both,2024,2024.0
